id,sentence,label
928,홍대 교색은 학교 배너에 어떻게 사용되나요?,7
929,홍익대학교 교색은 학교 홍보물에 어떻게 표현되나요?,7
930,홍대 교색은 학교 스포츠 팀 유니폼에 어떻게 반영되나요?,7
931,홍익대학교 교색은 학교 공식 서류에 어떻게 사용되나요?,7
932,홍대 교색은 학교 행사 장식에 어떻게 적용되나요?,7
933,홍익대학교 교색은 졸업 앨범에 어떻게 표현되나요?,7
934,홍대 교색은 학교 광고에 어떻게 사용되나요?,7
935,홍익대학교 교색은 학교 공식 문서에 어떻게 적용되나요?,7
936,홍대 교색은 학교 배지에 어떻게 표현되나요?,7
937,홍익대학교 교색은 학교 현수막에 어떻게 사용되나요?,7
938,홍대 교색은 학교 출판물에 어떻게 적용되나요?,7
939,홍익대학교 교색은 학교 기념식에서 어떻게 사용되나요?,7
940,홍대 교색은 학교 티셔츠에 어떻게 반영되나요?,7
941,홍익대학교 교색은 학교 깃발에 어떻게 표현되나요?,7
942,홍대 교색은 학교 강의실에 어떻게 사용되나요?,7
943,홍익대학교 교색은 학교 대외 활동에 어떻게 적용되나요?,7
944,홍대 교색은 학교 연간 행사에 어떻게 사용되나요?,7
945,홍익대학교 교색은 학교 홍보 영상에 어떻게 표현되나요?,7
946,홍대 교색은 학교 문구류에 어떻게 적용되나요?,7
947,홍익대학교 교색은 학교 마케팅 자료에 어떻게 사용되나요?,7
948,홍대 교색은 학교 안내 책자에 어떻게 반영되나요?,7
949,홍익대학교 교색은 학교 상패에 어떻게 표현되나요?,7
950,홍대 교색은 학교 공식 SNS에 어떻게 사용되나요?,7
951,홍익대학교 교색은 학교 축제에 어떻게 적용되나요?,7
952,홍대 교색은 학교 차량에 어떻게 반영되나요?,7
953,홍익대학교 교색은 학교 공식 메일에 어떻게 사용되나요?,7
954,홍대 교색은 학교 도서관에 어떻게 표현되나요?,7
955,홍익대학교 교색은 학교 캠퍼스 맵에 어떻게 적용되나요?,7
956,홍대 교색은 학교 건축물에 어떻게 사용되나요?,7
957,홍익대학교 교색은 학교 방송국에 어떻게 표현되나요?,7
958,홍대 교색은 학교 행사 초대장에 어떻게 반영되나요?,7
959,홍익대학교 교색은 학교 동아리 활동에 어떻게 사용되나요?,7
960,홍대 교색은 학교 배너 디자인에 어떻게 적용되나요?,7
961,홍익대학교 교색은 학교 로비 장식에 어떻게 표현되나요?,7
962,홍대 교색은 학교 공식 행사에 어떻게 사용되나요?,7
963,홍익대학교 교색은 학교 포상식에 어떻게 적용되나요?,7
964,홍대 교색은 학교 기념비에 어떻게 반영되나요?,7
965,홍익대학교 교색은 학교 공식 명함에 어떻게 사용되나요?,7
966,홍대 교색은 학교 홈페이지 배경에 어떻게 표현되나요?,7
967,홍익대학교 교색은 학교 공식 트레이닝복에 어떻게 반영되나요?,7
968,홍대 교색은 학교 공식 행사장에 어떻게 사용되나요?,7
969,홍익대학교 교색은 학교 소식지에 어떻게 적용되나요?,7
970,홍대 교색은 학교 연간 보고서에 어떻게 표현되나요?,7
971,홍익대학교 교색은 학교 안내 표지판에 어떻게 반영되나요?,7
972,홍대 교색은 학교 기념식 행사에 어떻게 사용되나요?,7
973,홍익대학교 교색은 학교 뉴스레터에 어떻게 적용되나요?,7
974,홍대 교색은 학교 공식 행진에 어떻게 표현되나요?,7
975,홍익대학교 교색은 학교 홍보 캠페인에 어떻게 사용되나요?,7
976,홍대 교색은 학교 공식 슬로건과 어떻게 연결되나요?,7
977,홍익대학교 교색은 학교 연극 무대에 어떻게 반영되나요?,7
978,홍대 교색은 학교 공식 로고에 어떻게 사용되나요?,7
979,홍익대학교 교색은 학교 공식 연설에 어떻게 적용되나요?,7
980,홍대 교색은 학교 안내 데스크에 어떻게 표현되나요?,7
981,홍익대학교 교색은 학교 공식 사무용품에 어떻게 반영되나요?,7
982,홍대 교색은 학교 전시회에 어떻게 사용되나요?,7
983,홍익대학교 교색은 학교 공식 프레젠테이션에 어떻게 적용되나요?,7
984,홍대 교색은 학교 공식 트로피에 어떻게 표현되나요?,7
985,홍익대학교 교색은 학교 공식 초청장에 어떻게 반영되나요?,7
986,홍대 교색은 학교 공식 기념주화에 어떻게 사용되나요?,7
987,홍익대학교 교색은 학교 공식 이벤트에 어떻게 적용되나요?,7
988,홍대 교색은 학교 공식 연하장에 어떻게 표현되나요?,7
989,홍익대학교 교색은 학교 공식 기념 사진에 어떻게 반영되나요?,7
990,홍대 교색은 학교 공식 배너에 어떻게 사용되나요?,7
991,홍익대학교 교색은 학교 공식 모자에 어떻게 적용되나요?,7
992,홍대 교색은 학교 공식 스티커에 어떻게 표현되나요?,7
993,홍익대학교 교색은 학교 공식 기념 앨범에 어떻게 반영되나요?,7
994,홍대 교색은 학교 공식 포스터에 어떻게 사용되나요?,7
995,홍익대학교 교색은 학교 공식 광고에 어떻게 적용되나요?,7
996,홍대 교색은 학교 공식 블로그에 어떻게 표현되나요?,7
997,홍익대학교 교색은 학교 공식 비디오에 어떻게 반영되나요?,7
998,홍대 교색은 학교 공식 팸플릿에 어떻게 사용되나요?,7
999,홍익대학교 교색은 학교 공식 브로셔에 어떻게 적용되나요?,7
1000,홍대 교색은 학교 공식 인쇄물에 어떻게 표현되나요?,7
1001,홍익대학교 교색은 학교 공식 웹 배너에 어떻게 반영되나요?,7
1002,홍대 교색은 학교 공식 이메일 서명에 어떻게 사용되나요?,7
1003,홍익대학교 교색은 학교 공식 프린트물에 어떻게 적용되나요?,7
1004,홍대 교색은 학교 공식 안내책자에 어떻게 표현되나요?,7
1005,홍익대학교의 주요 상징물은 무엇인가요?,7
1006,홍대의 상징물은 언제 처음 만들어졌나요?,7
1007,홍익대학교 상징물의 의미는 무엇인가요?,7
1008,홍대 상징물은 어떤 형태인가요?,7
1009,홍익대학교의 상징물은 어디에 위치해 있나요?,7
1010,홍대 상징물의 역사는 어떻게 되나요?,7
1011,홍익대학교 상징물은 누구에 의해 만들어졌나요?,7
1012,홍대 상징물은 어떤 재료로 만들어졌나요?,7
1013,홍익대학교 상징물의 주요 색상은 무엇인가요?,7
1014,홍대 상징물은 어떻게 관리되나요?,7
1015,홍익대학교 상징물은 학교 로고에 포함되나요?,7
1016,홍대 상징물의 디자인은 어떻게 결정되었나요?,7
1017,홍익대학교 상징물은 학생들에게 어떤 의미를 가지나요?,7
1018,홍대 상징물은 학교 행사에서 어떻게 사용되나요?,7
1019,홍익대학교 상징물은 교내에서 자주 볼 수 있나요?,7
1020,홍대 상징물의 주요 특징은 무엇인가요?,7
1021,홍익대학교 상징물은 어떤 메시지를 전달하나요?,7
1022,홍대 상징물은 학교 홍보에 어떻게 사용되나요?,7
1023,홍익대학교 상징물은 언제 세워졌나요?,7
1024,홍대 상징물은 어떤 기념비적인 사건을 기념하나요?,7
1025,홍익대학교 상징물은 어떤 조각가에 의해 만들어졌나요?,7
1026,홍대 상징물은 학교의 어떤 가치를 반영하나요?,7
1027,홍익대학교 상징물은 몇 미터의 높이를 가지고 있나요?,7
1028,홍대 상징물은 어떤 형태의 조각인가요?,7
1029,홍익대학교 상징물은 교내 어느 위치에 있나요?,7
1030,홍대 상징물은 학생들 사이에서 인기가 있나요?,7
1031,홍익대학교 상징물은 학교 홈페이지에 어떻게 소개되나요?,7
1032,홍대 상징물은 학교 홍보물에 자주 등장하나요?,7
1033,홍익대학교 상징물의 유지 보수는 어떻게 이루어지나요?,7
1034,홍대 상징물은 학교 기념품에 어떻게 사용되나요?,7
1035,홍익대학교 상징물은 교내 행사에서 어떻게 활용되나요?,7
1036,홍대 상징물은 학생 작품 전시에 포함되나요?,7
1037,홍익대학교 상징물의 제작 과정은 어땠나요?,7
1038,홍대 상징물은 교내 박물관에 전시되나요?,7
1039,홍익대학교 상징물은 학생들이 직접 만든 것인가요?,7
1040,홍대 상징물은 학교 슬로건과 어떻게 연결되나요?,7
1041,홍익대학교 상징물은 교내 건물에 어떻게 적용되나요?,7
1042,홍대 상징물은 교내 장식에 자주 사용되나요?,7
1043,홍익대학교 상징물은 어떤 행사에서 처음 공개되었나요?,7
1044,홍대 상징물은 학교 로고와 어떻게 연관되나요?,7
1045,홍익대학교 상징물은 어떤 재료로 구성되어 있나요?,7
1046,홍대 상징물은 학교 마스코트와 어떻게 연결되나요?,7
1047,홍익대학교 상징물의 크기는 어느 정도인가요?,7
1048,홍대 상징물은 어떤 역사적 사건을 기념하나요?,7
1049,홍익대학교 상징물은 학교 기념일에 어떻게 사용되나요?,7
1050,홍대 상징물은 학교 대표 이미지로 사용되나요?,7
1051,홍익대학교 상징물은 학교 체육 행사에서 어떻게 사용되나요?,7
1052,홍대 상징물은 교내 축제에서 어떻게 활용되나요?,7
1053,홍익대학교 상징물은 학생들이 자주 방문하나요?,7
1054,홍대 상징물은 교내 투어 코스에 포함되나요?,7
1055,홍익대학교 상징물은 학교 브로셔에 어떻게 소개되나요?,7
1056,홍대 상징물은 교내 지도에 표시되어 있나요?,7
1057,홍익대학교 상징물은 학교 역사와 어떤 관련이 있나요?,7
1058,홍대 상징물은 학생들의 졸업 사진에 자주 등장하나요?,7
1059,홍익대학교 상징물은 학교 기념 앨범에 포함되나요?,7
1060,홍대 상징물은 학교 공식 행사에서 어떻게 사용되나요?,7
1061,홍익대학교 상징물은 교내 사진 전시회에 포함되나요?,7
1062,홍대 상징물은 학교 공식 웹사이트에 어떻게 소개되나요?,7
1063,홍익대학교 상징물은 학생들이 자주 이용하나요?,7
1064,홍대 상징물은 학교 광고에 어떻게 사용되나요?,7
1065,홍익대학교 상징물은 학교 공식 행사 초대장에 포함되나요?,7
1066,홍대 상징물은 학교 기념식에서 어떻게 사용되나요?,7
1067,홍익대학교 상징물은 학교 연례 보고서에 포함되나요?,7
1068,홍대 상징물은 학교 뉴스레터에 어떻게 소개되나요?,7
1069,홍익대학교 상징물은 학교 출판물에 자주 등장하나요?,7
1070,홍대 상징물은 학교 공식 SNS에 어떻게 사용되나요?,7
1071,홍익대학교 상징물은 학교 기념물로 제작되나요?,7
1072,홍대 상징물은 학교 홍보 영상에 어떻게 포함되나요?,7
1073,홍익대학교 상징물은 학교 공식 행사에서 어떻게 소개되나요?,7
1074,홍대 상징물은 학교 배너에 어떻게 사용되나요?,7
1075,홍익대학교 상징물은 학교 공식 문서에 어떻게 사용되나요?,7
1076,홍대 상징물은 학교 축제 포스터에 자주 등장하나요?,7
1077,홍익대학교 상징물은 학교 공식 상품에 어떻게 사용되나요?,7
1078,홍대 상징물은 학교 공식 이메일 서명에 포함되나요?,7
1079,홍익대학교 상징물은 학교 공식 트로피에 어떻게 사용되나요?,7
1080,홍대 상징물은 학교 공식 앨범 커버에 포함되나요?,7
1081,홍익대학교 상징물은 학교 공식 프레젠테이션에 사용되나요?,7
1082,홍대 상징물은 학교 공식 이벤트 티켓에 포함되나요?,7
1083,홍익대학교 상징물은 학교 공식 포스터에 어떻게 사용되나요?,7
1084,홍대 상징물은 학교 공식 로고와 어떻게 결합되나요?,7
1085,홍익대학교 상징물은 학교 공식 기념주화에 사용되나요?,7
1086,홍대 상징물은 학교 공식 연하장에 포함되나요?,7
1087,홍익대학교 상징물은 학교 공식 기념 사진에 사용되나요?,7
1088,홍대 상징물은 학교 공식 배너 디자인에 포함되나요?,7
1089,홍익대학교 상징물은 학교 공식 안내 책자에 사용되나요?,7
1090,홍대 상징물은 학교 공식 브로셔에 포함되나요?,7
1091,홍익대학교 상징물은 학교 공식 기념주에 사용되나요?,7
1092,홍대 상징물은 학교 공식 인쇄물에 포함되나요?,7
1093,홍익대학교 상징물은 학교 공식 웹 배너에 사용되나요?,7
1094,홍대 상징물은 학교 공식 이메일 템플릿에 포함되나요?,7
1095,홍익대학교 상징물은 학교 공식 프린트물에 사용되나요?,7
1096,홍대 상징물은 학교 공식 안내책자에 포함되나요?,7
1097,홍익대학교 상징물은 학교 공식 엠블럼에 사용되나요?,7
1098,홍대 상징물은 학교 공식 행사 안내에 포함되나요?,7
1099,홍익대학교 상징물은 학교 공식 상패에 사용되나요?,7
1100,홍대 상징물은 학교 공식 광고판에 포함되나요?,7
1101,홍익대학교 상징물은 학교 공식 기념비에 사용되나요?,7
1102,홍대 상징물은 학교 공식 안내 데스크에 포함되나요?,7
1103,홍익대학교 상징물은 학교 공식 포상식에서 사용되나요?,7
1104,홍대 상징물은 학교 공식 행사 리플릿에 포함되나요?,7
1105,오늘 뭐 먹어?,1
1106,오늘 메뉴는 뭐야?,1
1107,오늘 식사 계획은?,1
1108,오늘 뭐 드실 거예요?,1
1109,오늘 점심 뭐야?,1
1110,오늘 저녁 뭐 먹지?,1
1111,오늘 밥 뭐야?,1
1112,오늘의 식단은?,1
1113,오늘 먹을 음식은?,1
1114,오늘 끼니는 뭘로 할까?,1
1115,오늘 중식 뭐 먹어?,1
1116,오늘 점심에 뭐 먹을 거야?,1
1117,오늘 점심 메뉴는?,1
1118,오늘 중식으로 뭐 먹지?,1
1119,오늘 중식 식단은?,1
1120,오늘 점심으로 뭐 먹을까?,1
1121,오늘 점심 뭐 먹을 거야?,1
1122,오늘 중식 계획은 뭐야?,1
1123,오늘 점심 뭐야?,1
1124,오늘 점심 뭐 드실 거예요?,1
1125,학생 식당 오늘 메뉴 뭐야?,1
1126,학생 식당 오늘 뭐 나와?,1
1127,학생 식당에서 뭐 먹어?,1
1128,오늘 학생 식당 메뉴는 뭐야?,1
1129,오늘 학식 뭐야?,1
1130,오늘 학식 메뉴는?,1
1131,오늘 학생 식당에 뭐 나와?,1
1132,학식 메뉴 뭐 있어?,1
1133,오늘 학식으로 뭐 먹지?,1
1134,학생 식당 오늘 뭐 먹을 수 있어?,1
1135,학생 식당 오늘 뭐 있어?,1
1136,오늘 학생 식당에서 뭐 먹지?,1
1137,학생 식당 메뉴 오늘 뭐야?,1
1138,오늘 학식 뭐 나오지?,1
1139,오늘 학식에서 뭐 먹어?,1
1140,오늘 학생 식당 뭐 줄까?,1
1141,학생 식당에서 오늘 뭐 나와?,1
1142,오늘 학식 뭐 있지?,1
1143,오늘 학식에 뭐 나와?,1
1144,학생 식당에 오늘 뭐 있어?,1
1145,어제 아침 뭐 먹었어?,1
1146,오늘 저녁 메뉴는 뭐야?,1
1147,내일 점심 뭐 먹지?,1
1148,어제 점심 뭐였어?,1
1149,오늘 아침 뭐 먹을 거야?,1
1150,내일 저녁 뭐 먹을까?,1
1151,어제 저녁 메뉴는 뭐였어?,1
1152,오늘 점심에 뭐 나와?,1
1153,내일 아침 메뉴는 뭐야?,1
1154,어제 저녁 뭐 먹었어?,1
1155,오늘 조식 메뉴가 뭐야?,1
1156,어제 중식 뭐 먹었어?,1
1157,내일 석식 뭐 먹을 거야?,1
1158,어제 조식은 뭐였어?,1
1159,오늘 중식으로 뭐 나와?,1
1160,내일 조식 메뉴는 뭐야?,1
1161,어제 석식 뭐였어?,1
1162,오늘 석식 뭐 먹지?,1
1163,내일 중식은 뭐 먹을까?,1
1164,어제 중식 메뉴 뭐였어?,1
1165,학생식당 어디야?,1
1166,기숙사 식당은 어디 있어?,1
1167,학생식당 위치가 어디야?,1
1168,기숙사 식당 찾아가려면 어디로 가야 해?,1
1169,학생식당 어떻게 가?,1
1170,기숙사 식당은 어디로 가야 해?,1
1171,학생식당 가는 길 좀 알려줘.,1
1172,기숙사 식당은 어디에 있어?,1
1173,학생식당 위치 좀 알려줘.,1
1174,기숙사 식당 어디 있는지 아니?,1
1175,학생식당 찾아가는 방법 알려줄래?,1
1176,기숙사 식당 어디로 가야 하는지 알려줘.,1
1177,학생식당 가는 길 알아?,1
1178,기숙사 식당 어디서 찾아?,1
1179,학생식당 어디에 위치해?,1
1180,기숙사 식당 어디 있는지 알려줘.,1
1181,학생식당 위치 안내해 줄래?,1
1182,기숙사 식당 어떻게 가는지 알아?,1
1183,학생식당으로 가려면 어디로 가야 해?,1
1184,기숙사 식당 어디로 가면 돼?,1
1185,학생식당 위치는 어디야?,1
1186,기숙사 식당 찾아가려면 어디로 가면 돼?,1
1187,학생식당 몇 시에 열어?,1
1188,기숙사 식당 몇 시까지 운영해?,1
1189,학생식당 메뉴는 어떻게 확인해?,1
1190,기숙사 식당 메뉴 어디서 볼 수 있어?,1
1191,학생식당 예약 필요해?,1
1192,기숙사 식당 예약 방법 알려줘.,1
1193,학생식당 오늘 메뉴는 뭐야?,1
1194,기숙사 식당 오늘 뭐 나와?,1
1195,학생식당 가격은 얼마야?,1
1196,기숙사 식당 식비는 얼마야?,1
1197,학생식당 음식 맛있어?,1
1198,기숙사 식당 추천 메뉴 있어?,1
1199,학생식당에서 채식 메뉴 있나?,1
1200,기숙사 식당에 비건 옵션 있니?,1
1201,학생식당 혼잡한 시간은 언제야?,1
1202,기숙사 식당 언제 가면 덜 붐벼?,1
1203,학생식당에서 테이크아웃 가능해?,1
1204,기숙사 식당 포장할 수 있어?,1
1205,학생식당에 앉을 자리 있나?,1
1206,기숙사 식당 자리 예약할 수 있어?,1
1207,학생식당에 주말에도 열어?,1
1208,기숙사 식당 주말 운영하니?,1
1209,도서관 열람실 좌석이 지금 얼마나 남았나요?,9
1210,열람실 좌석 현황을 알려주세요.,9
1211,도서관 열람실 자리가 꽉 찼나요?,9
1212,열람실에 빈 좌석이 있나요?,9
1213,도서관 열람실 좌석 예약이 가능한가요?,9
1214,열람실 좌석이 현재 얼마나 비어 있나요?,9
1215,도서관 열람실에 앉을 자리가 남아 있나요?,9
1216,열람실 좌석 배치도를 볼 수 있나요?,9
1217,도서관 열람실 좌석 이용률이 어떻게 되나요?,9
1218,열람실 좌석이 얼마나 차있나요?,9
1219,도서관 열람실에서 빈 좌석 찾기가 어려운가요?,9
1220,열람실 좌석 현황을 실시간으로 확인할 수 있나요?,9
1221,도서관 열람실 자리가 넉넉한가요?,9
1222,열람실 좌석 예약 시스템이 있나요?,9
1223,도서관 열람실 좌석 점유율이 얼마나 되나요?,9
1224,열람실에 이용 가능한 좌석이 얼마나 있나요?,9
1225,도서관 열람실 좌석이 지금 많이 비었나요?,9
1226,열람실 좌석 상황이 궁금해요.,9
1227,도서관 열람실에 자리가 부족한가요?,9
1228,열람실 좌석 이용 가능 여부를 알고 싶어요.,9
1229,도서관 열람실 좌석이 지금 다 찼나요?,9
1230,열람실에 빈 좌석이 몇 개 있나요?,9
1231,도서관 열람실 좌석을 실시간으로 확인할 수 있나요?,9
1232,열람실 좌석이 얼마큼 비어 있나요?,9
1233,도서관 열람실 좌석 예약이 가능한지 궁금해요.,9
1234,열람실에 자리가 많이 남아 있나요?,9
1235,도서관 열람실 좌석 현황을 실시간으로 볼 수 있나요?,9
1236,열람실 좌석 이용 상태를 알고 싶어요.,9
1237,도서관 열람실에 앉을 자리 찾기가 힘든가요?,9
1238,열람실 좌석을 온라인으로 확인할 수 있나요?,9
1239,도서관 열람실 좌석이 얼마나 차 있는지 알려주세요.,9
1240,열람실에 빈 자리가 있나요?,9
1241,도서관 열람실 좌석 이용률이 높은가요?,9
1242,열람실 좌석 현황을 알 수 있는 방법이 있나요?,9
1243,도서관 열람실 좌석이 지금 많이 찼나요?,9
1244,열람실에 이용 가능한 자리가 있나요?,9
1245,도서관 열람실 좌석 예약 시스템이 어떻게 되나요?,9
1246,열람실 좌석이 얼마만큼 비어 있나요?,9
1247,도서관 열람실 좌석 점유율이 높나요?,9
1248,열람실에 빈 자리가 많나요?,9
1249,도서관 열람실 좌석을 미리 예약할 수 있나요?,9
1250,열람실 좌석 현황을 실시간으로 확인할 방법이 있나요?,9
1251,도서관 열람실 좌석이 얼마나 이용되고 있나요?,9
1252,열람실에 자리가 얼마나 남았는지 알려주세요.,9
1253,도서관 열람실 좌석 이용 가능 여부를 알고 싶어요.,9
1254,열람실 좌석이 지금 꽉 찼나요?,9
1255,도서관 열람실에 빈 좌석이 얼마나 있나요?,9
1256,열람실 좌석 상태를 실시간으로 볼 수 있나요?,9
1257,도서관 열람실 좌석이 얼마나 비어 있나요?,9
1258,열람실 좌석 현황을 알려주는 시스템이 있나요?,9
1259,도서관 열람실 자리가 지금 남아 있나요?,9
1260,열람실에 이용 가능한 좌석이 몇 개 있나요?,9
1261,도서관 열람실 좌석을 사전 예약할 수 있나요?,9
1262,열람실 좌석 점유율이 궁금해요.,9
1263,도서관 열람실에 자리가 얼마나 있는지 알고 싶어요.,9
1264,열람실 좌석 현황을 어디서 볼 수 있나요?,9
1265,도서관 열람실 좌석이 다 찼는지 확인할 수 있나요?,9
1266,열람실에 빈 좌석을 찾기가 쉬운가요?,9
1267,도서관 열람실 좌석 이용 상태를 실시간으로 볼 수 있나요?,9
1268,열람실 좌석이 얼마나 비어 있는지 알고 싶어요.,9
1269,도서관 열람실 좌석 예약 상황을 알 수 있나요?,9
1270,열람실에 자리가 얼마나 남아 있나요?,9
1271,도서관 열람실 좌석 현황을 실시간으로 알 수 있는 방법이 있나요?,9
1272,열람실 좌석이 얼마나 이용되고 있는지 궁금해요.,9
1273,도서관 열람실에 빈 자리가 있는지 알고 싶어요.,9
1274,열람실 좌석 상태를 확인할 수 있나요?,9
1275,도서관 열람실 좌석이 얼마나 비어 있는지 알려주세요.,9
1276,열람실 좌석 현황을 알 수 있나요?,9
1277,도서관 열람실 자리가 지금 얼마나 비어 있나요?,9
1278,열람실에 빈 자리가 얼마나 있는지 궁금해요.,9
1279,도서관 열람실 좌석 이용률을 실시간으로 볼 수 있나요?,9
1280,열람실 좌석이 얼마나 비어 있는지 알고 싶어요.,9
1281,도서관 열람실 좌석 현황을 어디서 확인할 수 있나요?,9
1282,열람실에 자리가 지금 얼마나 남아 있나요?,9
1283,도서관 열람실 좌석 현황을 실시간으로 볼 수 있는 방법이 있나요?,9
1284,열람실 좌석이 얼마나 이용되고 있는지 확인할 수 있나요?,9
1285,도서관 열람실에 빈 자리가 있는지 알려주세요.,9
1286,열람실 좌석 상태를 실시간으로 확인할 수 있나요?,9
1287,도서관 열람실 좌석이 얼마나 비어 있는지 확인할 수 있나요?,9
1288,열람실 좌석 현황을 실시간으로 알려주는 시스템이 있나요?,9
1289,도서관 열람실 자리가 지금 얼마나 남아 있는지 궁금해요.,9
1290,열람실에 빈 자리가 얼마나 있는지 알려주세요.,9
1291,도서관 열람실 좌석 이용률을 확인할 수 있나요?,9
1292,열람실 좌석이 얼마나 비어 있는지 알고 싶어요.,9
1293,도서관 열람실 좌석 현황을 어디서 볼 수 있나요?,9
1294,열람실에 자리가 얼마나 남아 있는지 확인할 수 있나요?,9
1295,도서관 열람실 좌석 현황을 실시간으로 볼 수 있나요?,9
1296,열람실 좌석이 얼마나 이용되고 있는지 알려주세요.,9
1297,도서관 열람실에 빈 자리가 얼마나 있는지 알고 싶어요.,9
1298,열람실 좌석 상태를 확인할 방법이 있나요?,9
1299,도서관 열람실 좌석이 얼마나 비어 있는지 알려주는 시스템이 있나요?,9
1300,열람실 좌석 현황을 실시간으로 알려주세요.,9
1301,도서관 열람실 자리가 지금 얼마나 있는지 알고 싶어요.,9
1302,열람실에 빈 자리가 얼마나 있는지 확인할 수 있나요?,9
1303,도서관 열람실 좌석 이용률을 어디서 볼 수 있나요?,9
1304,열람실 좌석이 얼마나 비어 있는지 확인할 방법이 있나요?,9
1305,도서관 열람실 좌석 현황을 실시간으로 알 수 있나요?,9
1306,열람실 좌석이 얼마나 이용되고 있는지 궁금해요.,9
1307,도서관 열람실에 빈 자리가 얼마나 있는지 알려주세요.,9
1308,열람실 좌석 상태를 실시간으로 알 수 있는 방법이 있나요?,9
1309,학과 졸업 요건이 어떻게 되나요?,8
1310,졸업하려면 몇 학점을 이수해야 하나요?,8
1311,졸업 논문 제출이 필수인가요?,8
1312,졸업에 필요한 필수 과목이 무엇인가요?,8
1313,졸업 요건 중 외국어 능력 시험이 포함되나요?,8
1314,졸업을 위해 필요한 평점은 얼마인가요?,8
1315,졸업에 필요한 선택 과목은 무엇인가요?,8
1316,인턴십 경험이 졸업 요건에 포함되나요?,8
1317,졸업을 위해 몇 학기를 수료해야 하나요?,8
1318,졸업 프로젝트가 필수인가요?,8
1319,졸업을 위해 필요한 총 학점은 얼마인가요?,8
1320,졸업 필수 과목 목록을 알려주세요.,8
1321,졸업을 위한 학과별 세부 요건이 있나요?,8
1322,졸업에 필요한 교양 과목은 무엇인가요?,8
1323,졸업에 필요한 영어 성적 기준이 있나요?,8
1324,졸업을 위한 필수 시험이 있나요?,8
1325,졸업 요건 중 실습 과목이 포함되나요?,8
1326,졸업에 필요한 봉사 활동 시간이 있나요?,8
1327,졸업 논문 주제는 어떻게 정하나요?,8
1328,졸업을 위해 어떤 자격증이 필요한가요?,8
1329,졸업에 필요한 전공 과목은 무엇인가요?,8
1330,졸업을 위해 교환학생 프로그램이 필수인가요?,8
1331,졸업 요건에 포함된 필수 실험 과목이 있나요?,8
1332,졸업을 위한 필수 세미나는 무엇인가요?,8
1333,졸업에 필요한 평점 평균 기준이 있나요?,8
1334,졸업 논문 심사 절차는 어떻게 되나요?,8
1335,졸업을 위해 필수적으로 들어야 하는 과목이 몇 개인가요?,8
1336,졸업 요건 중 연구 프로젝트가 포함되나요?,8
1337,졸업을 위한 필수 인증서가 있나요?,8
1338,졸업에 필요한 교양 과목 학점은 얼마인가요?,8
1339,졸업 요건 중 필수 컴퓨터 과목이 있나요?,8
1340,졸업을 위해 몇 번의 학기말 시험을 봐야 하나요?,8
1341,졸업 논문 작성 기준은 무엇인가요?,8
1342,졸업을 위한 총 이수 학점은 얼마인가요?,8
1343,졸업에 필요한 필수 세미나가 있나요?,8
1344,졸업 요건 중 해외 연수가 포함되나요?,8
1345,졸업을 위해 필요한 선택 과목 학점은 얼마인가요?,8
1346,졸업 논문 제출 기한은 언제인가요?,8
1347,졸업을 위해 어떤 필수 워크숍이 있나요?,8
1348,졸업 요건 중 리더십 프로그램이 포함되나요?,8
1349,졸업을 위해 필요한 필수 인턴십 시간은 얼마인가요?,8
1350,졸업에 필요한 연구 프로젝트가 있나요?,8
1351,졸업 논문 발표는 어떻게 진행되나요?,8
1352,졸업을 위한 필수 실습 시간이 있나요?,8
1353,졸업 요건 중 사회봉사 활동이 포함되나요?,8
1354,졸업을 위해 필요한 필수 자격 시험이 있나요?,8
1355,졸업에 필요한 필수 세미나 학점은 얼마인가요?,8
1356,졸업 논문 심사 기준은 무엇인가요?,8
1357,졸업을 위한 교과목 이수 순서가 있나요?,8
1358,졸업 요건 중 필수 외국어 과목이 있나요?,8
1359,졸업을 위해 필요한 선택 과목 수는 얼마인가요?,8
1360,졸업 논문 형식은 어떻게 되나요?,8
1361,졸업에 필요한 인턴십 기간은 얼마인가요?,8
1362,졸업 요건 중 봉사 활동 시간이 얼마인가요?,8
1363,졸업을 위해 필수로 들어야 하는 과목 목록은 무엇인가요?,8
1364,졸업 논문 제출 방식은 어떻게 되나요?,8
1365,졸업에 필요한 필수 연구 과목이 있나요?,8
1366,졸업 요건 중 프로젝트 과제가 있나요?,8
1367,졸업을 위해 필요한 교양 과목 수는 얼마인가요?,8
1368,졸업 논문 작성 시 참고할 자료가 있나요?,8
1369,졸업에 필요한 총 평점 평균은 얼마인가요?,8
1370,졸업 요건 중 필수 발표 과제가 있나요?,8
1371,졸업을 위해 필요한 인턴십 보고서가 있나요?,8
1372,졸업 논문 제출 후 심사 기간은 얼마인가요?,8
1373,졸업에 필요한 실험 과목 수는 얼마인가요?,8
1374,졸업 요건 중 필수 강의가 있나요?,8
1375,졸업을 위해 필요한 총 이수 과목 수는 얼마인가요?,8
1376,졸업 논문 심사 위원은 어떻게 구성되나요?,8
1377,졸업에 필요한 필수 필기 시험이 있나요?,8
1378,졸업 요건 중 워크숍 참여가 포함되나요?,8
1379,졸업을 위해 필요한 필수 세미나 수는 얼마인가요?,8
1380,졸업 논문 작성 방법을 알려주세요.,8
1381,졸업에 필요한 필수 선택 과목은 무엇인가요?,8
