id,sentence,label
867,졸업 논문 제출 기한은 언제인가요?,9
868,졸업을 위해 어떤 필수 워크숍이 있나요?,9
869,졸업 요건 중 리더십 프로그램이 포함되나요?,9
870,졸업을 위해 필요한 필수 인턴십 시간은 얼마인가요?,9
871,졸업에 필요한 연구 프로젝트가 있나요?,9
872,졸업 논문 발표는 어떻게 진행되나요?,9
873,졸업을 위한 필수 실습 시간이 있나요?,9
874,졸업 요건 중 사회봉사 활동이 포함되나요?,9
875,졸업을 위해 필요한 필수 자격 시험이 있나요?,9
876,졸업에 필요한 필수 세미나 학점은 얼마인가요?,9
877,졸업 논문 심사 기준은 무엇인가요?,9
878,졸업을 위한 교과목 이수 순서가 있나요?,9
879,졸업 요건 중 필수 외국어 과목이 있나요?,9
880,졸업을 위해 필요한 선택 과목 수는 얼마인가요?,9
881,졸업 논문 형식은 어떻게 되나요?,9
882,졸업에 필요한 인턴십 기간은 얼마인가요?,9
883,졸업 요건 중 봉사 활동 시간이 얼마인가요?,9
884,졸업을 위해 필수로 들어야 하는 과목 목록은 무엇인가요?,9
885,졸업 논문 제출 방식은 어떻게 되나요?,9
886,졸업에 필요한 필수 연구 과목이 있나요?,9
887,졸업 요건 중 프로젝트 과제가 있나요?,9
888,졸업을 위해 필요한 교양 과목 수는 얼마인가요?,9
889,졸업 논문 작성 시 참고할 자료가 있나요?,9
890,졸업에 필요한 총 평점 평균은 얼마인가요?,9
891,졸업 요건 중 필수 발표 과제가 있나요?,9
892,졸업을 위해 필요한 인턴십 보고서가 있나요?,9
893,졸업 논문 제출 후 심사 기간은 얼마인가요?,9
894,졸업에 필요한 실험 과목 수는 얼마인가요?,9
895,졸업 요건 중 필수 강의가 있나요?,9
896,졸업을 위해 필요한 총 이수 과목 수는 얼마인가요?,9
897,졸업 논문 심사 위원은 어떻게 구성되나요?,9
898,졸업에 필요한 필수 필기 시험이 있나요?,9
899,졸업 요건 중 워크숍 참여가 포함되나요?,9
900,졸업을 위해 필요한 필수 세미나 수는 얼마인가요?,9
901,졸업 논문 작성 방법을 알려주세요.,9
902,졸업에 필요한 필수 선택 과목은 무엇인가요?,9
903,졸업 요건 중 프로젝트 발표가 있나요?,9
904,졸업을 위해 필요한 필수 연구 보고서가 있나요?,9
905,졸업 논문 제출 시 요구되는 자료는 무엇인가요?,9
906,졸업에 필요한 필수 컴퓨터 과목 수는 얼마인가요?,9
907,졸업 요건 중 팀 프로젝트가 있나요?,9
908,졸업을 위해 필요한 필수 인턴십 보고서 양식은 무엇인가요?,9
909,졸업 논문 작성 시 참고해야 할 가이드라인이 있나요?,9
910,졸업에 필요한 필수 실습 과목 수는 얼마인가요?,9
911,졸업 요건 중 해외 연수 프로그램이 있나요?,9
912,졸업을 위해 필요한 필수 워크숍 수는 얼마인가요?,9
913,졸업 논문 제출 후 발표 절차는 어떻게 되나요?,9
914,졸업에 필요한 필수 발표 과목이 있나요?,9
915,졸업 요건 중 리더십 프로그램 참여가 있나요?,9
916,졸업을 위해 필요한 필수 세미나 발표는 어떻게 하나요?,9
917,졸업 논문 형식과 제출 방법을 알려주세요.,9
918,졸업에 필요한 필수 사회봉사 시간이 있나요?,9
919,졸업 요건 중 필수 연구 과제가 있나요?,9
920,졸업을 위해 필요한 필수 인턴십 기간은 얼마인가요?,9
921,졸업 논문 작성 시 유의사항이 있나요?,9
922,졸업에 필요한 필수 선택 과목 수는 얼마인가요?,9
923,졸업 요건 중 필수 컴퓨터 프로그램이 있나요?,9
924,졸업을 위해 필요한 필수 실험 시간은 얼마인가요?,9
925,졸업 논문 제출 후 심사 과정은 어떻게 되나요?,9
926,졸업에 필요한 필수 교양 과목은 무엇인가요?,9
927,졸업 요건 중 팀 프로젝트 발표가 있나요?,9
928,졸업을 위해 필요한 필수 인턴십 성적 기준이 있나요?,9
929,졸업 논문 작성 시 필요한 자료는 무엇인가요?,9
